locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMPIKKCB_03342	CDS	1986	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
AMPIKKCB_03343	CDS	1452	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
AMPIKKCB_03344	CDS	1089	ybeZ		COG1702	PhoH-like protein
AMPIKKCB_03345	CDS	477	ybeY	3.1.-.-		Endoribonuclease YbeY
AMPIKKCB_03346	CDS	885				hypothetical protein
AMPIKKCB_03347	CDS	672				hypothetical protein
AMPIKKCB_03348	CDS	714				hypothetical protein
AMPIKKCB_03349	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
AMPIKKCB_03350	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
AMPIKKCB_03351	CDS	1248				hypothetical protein
AMPIKKCB_03352	CDS	915				hypothetical protein
AMPIKKCB_03353	CDS	795	nimR_4			HTH-type transcriptional regulator NimR
AMPIKKCB_03354	CDS	642	ycgM		COG0179	putative protein YcgM
AMPIKKCB_03355	CDS	498				hypothetical protein
AMPIKKCB_03356	CDS	693				hypothetical protein
AMPIKKCB_03357	tRNA	77				tRNA-Arg(acg)
AMPIKKCB_03358	CDS	2424				hypothetical protein
AMPIKKCB_03359	CDS	594				hypothetical protein
AMPIKKCB_03360	tRNA	77				tRNA-Arg(acg)
AMPIKKCB_03361	tRNA	77				tRNA-Arg(acg)
AMPIKKCB_03362	tRNA	91				tRNA-Ser(gct)
AMPIKKCB_03363	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
AMPIKKCB_03364	CDS	2055	prlC_2	3.4.24.70	COG0339	Oligopeptidase A
AMPIKKCB_03365	CDS	210				hypothetical protein
AMPIKKCB_03366	CDS	432				hypothetical protein
AMPIKKCB_03367	CDS	2196				hypothetical protein
AMPIKKCB_03368	CDS	567				hypothetical protein
AMPIKKCB_03369	CDS	1083				hypothetical protein
AMPIKKCB_03370	CDS	102				hypothetical protein
AMPIKKCB_03371	CDS	291				hypothetical protein
AMPIKKCB_03372	CDS	258				hypothetical protein
AMPIKKCB_03373	CDS	1173	mmgC_11	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMPIKKCB_03374	CDS	1491	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
AMPIKKCB_03375	CDS	378	rplQ		COG0203	50S ribosomal protein L17
AMPIKKCB_03376	CDS	1008	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
AMPIKKCB_03377	CDS	627	rpsD		COG0522	30S ribosomal protein S4
AMPIKKCB_03378	CDS	387	rpsK		COG0100	30S ribosomal protein S11
AMPIKKCB_03379	CDS	357	rpsM		COG0099	30S ribosomal protein S13
AMPIKKCB_03380	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
AMPIKKCB_03381	CDS	1353	secY		COG0201	Protein translocase subunit SecY
AMPIKKCB_03382	CDS	441	rplO		COG0200	50S ribosomal protein L15
AMPIKKCB_03383	CDS	177	rpmD		COG1841	50S ribosomal protein L30
AMPIKKCB_03384	CDS	498	rpsE		COG0098	30S ribosomal protein S5
AMPIKKCB_03385	CDS	351	rplR		COG0256	50S ribosomal protein L18
AMPIKKCB_03386	CDS	534	rplF		COG0097	50S ribosomal protein L6
AMPIKKCB_03387	CDS	396	rpsH		COG0096	30S ribosomal protein S8
AMPIKKCB_03388	CDS	306	rpsN		COG0199	30S ribosomal protein S14
AMPIKKCB_03389	CDS	537	rplE		COG0094	50S ribosomal protein L5
AMPIKKCB_03390	CDS	318	rplX		COG0198	50S ribosomal protein L24
AMPIKKCB_03391	CDS	369	rplN		COG0093	50S ribosomal protein L14
AMPIKKCB_03392	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
AMPIKKCB_03393	CDS	198	rpmC		COG0255	50S ribosomal protein L29
AMPIKKCB_03394	CDS	414	rplP		COG0197	50S ribosomal protein L16
AMPIKKCB_03395	CDS	753	rpsC		COG0092	30S ribosomal protein S3
AMPIKKCB_03396	CDS	330	rplV		COG0091	50S ribosomal protein L22
AMPIKKCB_03397	CDS	276	rpsS		COG0185	30S ribosomal protein S19
AMPIKKCB_03398	CDS	825	rplB		COG0090	50S ribosomal protein L2
AMPIKKCB_03399	CDS	321	rplW		COG0089	50S ribosomal protein L23
AMPIKKCB_03400	CDS	603	rplD		COG0088	50S ribosomal protein L4
AMPIKKCB_03401	CDS	639	rplC		COG0087	50S ribosomal protein L3
AMPIKKCB_03402	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
AMPIKKCB_03403	CDS	729				hypothetical protein
AMPIKKCB_03404	CDS	1191	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
AMPIKKCB_03405	CDS	1548				hypothetical protein
AMPIKKCB_03406	CDS	765	hmp	1.14.12.17		Flavohemoprotein
AMPIKKCB_03407	CDS	438	nsrR		COG1959	HTH-type transcriptional repressor NsrR
AMPIKKCB_03408	CDS	777	engB			GTP-binding protein EngB
AMPIKKCB_03409	CDS	948				hypothetical protein
AMPIKKCB_03410	CDS	1320	gltP_2		COG1301	Proton/glutamate-aspartate symporter
AMPIKKCB_03411	CDS	873	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AMPIKKCB_03412	CDS	2571	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
AMPIKKCB_03413	CDS	987				hypothetical protein
AMPIKKCB_03414	CDS	816				hypothetical protein
AMPIKKCB_03415	CDS	2046	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
AMPIKKCB_03416	CDS	636				hypothetical protein
AMPIKKCB_03417	CDS	402				hypothetical protein
AMPIKKCB_03418	CDS	582		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
AMPIKKCB_03419	CDS	1014	corA		COG0598	Magnesium transport protein CorA
AMPIKKCB_03420	CDS	288				hypothetical protein
AMPIKKCB_03421	CDS	642	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
AMPIKKCB_03422	CDS	681	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
AMPIKKCB_03423	CDS	780	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
AMPIKKCB_03424	CDS	819	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
AMPIKKCB_03425	CDS	1848	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
AMPIKKCB_03426	CDS	882	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
AMPIKKCB_03427	CDS	1905	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
AMPIKKCB_03428	CDS	603	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
AMPIKKCB_03429	CDS	951	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
AMPIKKCB_03430	CDS	789	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
AMPIKKCB_03431	CDS	2304				hypothetical protein
AMPIKKCB_03432	CDS	1824	dmdC_5	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AMPIKKCB_03433	CDS	657				hypothetical protein
AMPIKKCB_03434	CDS	255				hypothetical protein
AMPIKKCB_03435	CDS	1101				hypothetical protein
AMPIKKCB_03436	CDS	798				hypothetical protein
AMPIKKCB_03437	CDS	1278				hypothetical protein
AMPIKKCB_03438	CDS	1185	tetA			Tetracycline resistance protein, class C
AMPIKKCB_03439	CDS	978	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
AMPIKKCB_03440	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
AMPIKKCB_03441	CDS	963				hypothetical protein
AMPIKKCB_03442	CDS	900				hypothetical protein
AMPIKKCB_03443	CDS	867	gltR_3		COG0583	HTH-type transcriptional regulator GltR
AMPIKKCB_03444	CDS	420				hypothetical protein
AMPIKKCB_03445	CDS	432				hypothetical protein
AMPIKKCB_03446	CDS	1356	aprE	3.4.21.62	COG1404	Subtilisin E
AMPIKKCB_03447	CDS	312				hypothetical protein
AMPIKKCB_03448	CDS	762				hypothetical protein
AMPIKKCB_03449	CDS	975	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
AMPIKKCB_03450	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
AMPIKKCB_03451	CDS	1470	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
AMPIKKCB_03452	CDS	1032	astA_3	2.3.1.109	COG3138	Arginine N-succinyltransferase
AMPIKKCB_03453	CDS	1215	astC_2	2.6.1.81	COG4992	Succinylornithine transaminase
AMPIKKCB_03454	CDS	1272	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
AMPIKKCB_03455	CDS	1434	rocC_1		COG0833	Amino-acid permease RocC
AMPIKKCB_03456	CDS	1278				hypothetical protein
AMPIKKCB_03457	CDS	795	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AMPIKKCB_03458	CDS	534				hypothetical protein
AMPIKKCB_03459	CDS	564				hypothetical protein
AMPIKKCB_03460	CDS	468				hypothetical protein
AMPIKKCB_03461	CDS	597				hypothetical protein
AMPIKKCB_03462	CDS	1119	ydiK		COG0628	Putative transport protein YdiK
AMPIKKCB_03463	CDS	576				hypothetical protein
AMPIKKCB_03464	CDS	2151	yccS_2		COG1289	Inner membrane protein YccS
AMPIKKCB_03465	CDS	1230	craA			Chloramphenicol resistance protein CraA
AMPIKKCB_03466	CDS	366				hypothetical protein
AMPIKKCB_03467	CDS	588	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
AMPIKKCB_03468	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
AMPIKKCB_03469	CDS	369				hypothetical protein
AMPIKKCB_03470	CDS	1410		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AMPIKKCB_03471	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
AMPIKKCB_03472	CDS	885	rhtA_2		COG5006	Threonine/homoserine exporter RhtA
AMPIKKCB_03473	CDS	861	rhtA_3		COG5006	Threonine/homoserine exporter RhtA
AMPIKKCB_03474	CDS	444				hypothetical protein
AMPIKKCB_03475	CDS	777	yfcA		COG0730	putative membrane transporter protein YfcA
AMPIKKCB_03476	CDS	906	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AMPIKKCB_03477	CDS	1032	lifO		COG5380	Lipase chaperone
AMPIKKCB_03478	CDS	975	lip	3.1.1.3	COG1075	Triacylglycerol lipase
AMPIKKCB_03479	CDS	369	rplS		COG0335	50S ribosomal protein L19
AMPIKKCB_03480	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
AMPIKKCB_03481	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
AMPIKKCB_03482	CDS	252	rpsP		COG0228	30S ribosomal protein S16
AMPIKKCB_03483	CDS	426				hypothetical protein
AMPIKKCB_03484	CDS	483				hypothetical protein
AMPIKKCB_03485	CDS	3867				hypothetical protein
AMPIKKCB_03486	CDS	819				hypothetical protein
AMPIKKCB_03487	CDS	1002				hypothetical protein
AMPIKKCB_03488	CDS	555				hypothetical protein
AMPIKKCB_03489	CDS	474				hypothetical protein
AMPIKKCB_03490	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
AMPIKKCB_03491	CDS	630	gmk	2.7.4.8	COG0194	Guanylate kinase
AMPIKKCB_03492	CDS	279	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
AMPIKKCB_03493	CDS	2106	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
AMPIKKCB_03494	CDS	384	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AMPIKKCB_03495	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
AMPIKKCB_03496	CDS	465	bfr_2	1.16.3.1	COG2193	Bacterioferritin
AMPIKKCB_03497	CDS	1629				hypothetical protein
AMPIKKCB_03498	CDS	1311				hypothetical protein
AMPIKKCB_03499	CDS	429	tfpA			Fimbrial protein
AMPIKKCB_03500	CDS	561				hypothetical protein
AMPIKKCB_03501	CDS	1083				hypothetical protein
AMPIKKCB_03502	CDS	591	lemA		COG1704	Protein LemA
AMPIKKCB_03503	CDS	888				hypothetical protein
AMPIKKCB_03504	CDS	1422	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AMPIKKCB_03505	CDS	4482	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AMPIKKCB_03506	CDS	876				hypothetical protein
AMPIKKCB_03507	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
AMPIKKCB_03508	CDS	570	aroK	2.7.1.71	COG0703	Shikimate kinase 1
AMPIKKCB_03509	CDS	2166	pilQ			Type IV pilus biogenesis and competence protein PilQ
AMPIKKCB_03510	CDS	528				hypothetical protein
AMPIKKCB_03511	CDS	741				hypothetical protein
AMPIKKCB_03512	CDS	471				hypothetical protein
AMPIKKCB_03513	CDS	120				hypothetical protein
AMPIKKCB_03514	CDS	1059	ftsA_1			Cell division protein FtsA
AMPIKKCB_03515	CDS	2556	mrcA		COG5009	Penicillin-binding protein 1A
AMPIKKCB_03516	CDS	825	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
AMPIKKCB_03517	CDS	333				hypothetical protein
AMPIKKCB_03518	CDS	1119	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
AMPIKKCB_03519	CDS	1401	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
AMPIKKCB_03520	CDS	1500	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
AMPIKKCB_03521	CDS	1833	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
AMPIKKCB_03522	CDS	333	ftsL			Cell division protein FtsL
AMPIKKCB_03523	CDS	924	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
AMPIKKCB_03524	CDS	1002	sbp_2		COG1613	Sulfate-binding protein
AMPIKKCB_03525	CDS	300				hypothetical protein
AMPIKKCB_03526	CDS	1509	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AMPIKKCB_03527	tRNA	76				tRNA-Ala(ggc)
AMPIKKCB_03528	tRNA	76				tRNA-Glu(ttc)
AMPIKKCB_03529	CDS	1419	rocC_2		COG0833	Amino-acid permease RocC
AMPIKKCB_03530	CDS	885				hypothetical protein
AMPIKKCB_03531	tRNA	76				tRNA-Glu(ttc)
AMPIKKCB_03532	tRNA	76				tRNA-Glu(ttc)
AMPIKKCB_03533	CDS	948				hypothetical protein
AMPIKKCB_03534	CDS	339				hypothetical protein
AMPIKKCB_03535	CDS	957	czcD_2			Metal cation efflux system protein CzcD
AMPIKKCB_03536	CDS	3159	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
AMPIKKCB_03537	CDS	1218	czcB			Cobalt-zinc-cadmium resistance protein CzcB
AMPIKKCB_03538	CDS	1416				hypothetical protein
AMPIKKCB_03539	CDS	378				hypothetical protein
AMPIKKCB_03540	CDS	693				hypothetical protein
AMPIKKCB_03541	CDS	381				hypothetical protein
AMPIKKCB_03542	CDS	1662	ettA		COG0488	Energy-dependent translational throttle protein EttA
AMPIKKCB_03543	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
AMPIKKCB_03544	CDS	891	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
AMPIKKCB_03545	CDS	2190				hypothetical protein
AMPIKKCB_03546	CDS	2349	yhgF		COG2183	Protein YhgF
AMPIKKCB_03547	CDS	765	ompR			Transcriptional regulatory protein OmpR
AMPIKKCB_03548	CDS	1458	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
AMPIKKCB_03549	CDS	1515	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
AMPIKKCB_03550	CDS	432	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
AMPIKKCB_03551	tRNA	76				tRNA-Phe(gaa)
AMPIKKCB_03552	tRNA	76				tRNA-Phe(gaa)
AMPIKKCB_03553	CDS	384	panZ			PanD regulatory factor
AMPIKKCB_03554	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
AMPIKKCB_03555	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
AMPIKKCB_03556	CDS	549				hypothetical protein
AMPIKKCB_03557	CDS	642	rnd_2	3.1.13.5		Ribonuclease D
AMPIKKCB_03558	CDS	732	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
AMPIKKCB_03559	CDS	552	sutR_2		COG1396	HTH-type transcriptional regulator SutR
AMPIKKCB_03560	CDS	903				hypothetical protein
AMPIKKCB_03561	CDS	396				hypothetical protein
AMPIKKCB_03562	CDS	630				hypothetical protein
AMPIKKCB_03563	CDS	951	thrB	2.7.1.39	COG2334	Homoserine kinase
AMPIKKCB_03564	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
AMPIKKCB_03565	CDS	639				hypothetical protein
AMPIKKCB_03566	CDS	1005	virS			HTH-type transcriptional regulator VirS
AMPIKKCB_03567	CDS	690	aqpZ2			Aquaporin Z 2
AMPIKKCB_03568	CDS	243				hypothetical protein
AMPIKKCB_03569	CDS	600				hypothetical protein
AMPIKKCB_03570	CDS	1104				hypothetical protein
AMPIKKCB_03571	CDS	444				hypothetical protein
AMPIKKCB_03572	CDS	1878	kup			Low affinity potassium transport system protein kup
AMPIKKCB_03573	tRNA	90				tRNA-Ser(gga)
AMPIKKCB_03574	CDS	342				hypothetical protein
AMPIKKCB_03575	CDS	459				hypothetical protein
AMPIKKCB_03576	CDS	957				hypothetical protein
AMPIKKCB_03577	CDS	558	ywrO_2	1.6.99.-	COG2249	General stress protein 14
AMPIKKCB_03578	CDS	336				hypothetical protein
AMPIKKCB_03579	CDS	219				hypothetical protein
AMPIKKCB_03580	CDS	1239				hypothetical protein
AMPIKKCB_03581	CDS	741				hypothetical protein
AMPIKKCB_03582	CDS	552				hypothetical protein
AMPIKKCB_03583	CDS	903	rhaS_9			HTH-type transcriptional activator RhaS
AMPIKKCB_03584	CDS	1002	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
AMPIKKCB_03585	CDS	393				hypothetical protein
AMPIKKCB_03586	CDS	744				hypothetical protein
AMPIKKCB_03587	CDS	888				hypothetical protein
AMPIKKCB_03588	CDS	921	hcaR_3			Hca operon transcriptional activator HcaR
AMPIKKCB_03589	CDS	1245	ynfM			Inner membrane transport protein YnfM
AMPIKKCB_03590	tRNA	76				tRNA-Thr(tgt)
AMPIKKCB_03591	CDS	171				hypothetical protein
AMPIKKCB_03592	CDS	423				hypothetical protein
AMPIKKCB_03593	CDS	855				hypothetical protein
AMPIKKCB_03594	CDS	1338		1.6.3.5		Renalase
AMPIKKCB_03595	CDS	873				hypothetical protein
AMPIKKCB_03596	CDS	627	ycaC_2	4.-.-.-	COG1335	putative hydrolase YcaC
AMPIKKCB_03597	CDS	975	dmlR_13			HTH-type transcriptional regulator DmlR
AMPIKKCB_03598	CDS	1449	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
AMPIKKCB_03599	CDS	1293	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
AMPIKKCB_03600	CDS	1545	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
AMPIKKCB_03601	CDS	1443	gabP_2		COG1113	GABA permease
AMPIKKCB_03602	CDS	549	sutR_3		COG1396	HTH-type transcriptional regulator SutR
AMPIKKCB_03603	CDS	696				hypothetical protein
AMPIKKCB_03604	CDS	324				hypothetical protein
AMPIKKCB_03605	CDS	2214				hypothetical protein
AMPIKKCB_03606	CDS	321				hypothetical protein
AMPIKKCB_03607	CDS	1956				hypothetical protein
AMPIKKCB_03608	CDS	162				hypothetical protein
AMPIKKCB_03609	CDS	420				hypothetical protein
AMPIKKCB_03610	CDS	2124				hypothetical protein
AMPIKKCB_03611	CDS	1557				hypothetical protein
AMPIKKCB_03612	CDS	1227	xerC_5			Tyrosine recombinase XerC
AMPIKKCB_03613	CDS	582				Single-stranded DNA-binding protein
AMPIKKCB_03614	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
AMPIKKCB_03615	CDS	1083				hypothetical protein
AMPIKKCB_03616	CDS	675	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
AMPIKKCB_03617	CDS	342	ydgC		COG3136	Inner membrane protein YdgC
AMPIKKCB_03618	CDS	354				hypothetical protein
AMPIKKCB_03619	CDS	978	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
AMPIKKCB_03620	CDS	603	nemR			HTH-type transcriptional repressor NemR
AMPIKKCB_03621	CDS	2835	uvrA_2		COG0178	UvrABC system protein A
AMPIKKCB_03622	CDS	1707				hypothetical protein
AMPIKKCB_03623	CDS	900				hypothetical protein
AMPIKKCB_03624	CDS	1968			COG1292	Glycine betaine transporter
AMPIKKCB_03625	CDS	693				hypothetical protein
AMPIKKCB_03626	CDS	1716	actP_2		COG4147	Cation/acetate symporter ActP
AMPIKKCB_03627	CDS	333	yjcH		COG3162	Inner membrane protein YjcH
AMPIKKCB_03628	CDS	3498	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
AMPIKKCB_03629	CDS	768				hypothetical protein
AMPIKKCB_03630	CDS	651	exaE			Transcriptional activator protein ExaE
AMPIKKCB_03631	CDS	738				hypothetical protein
AMPIKKCB_03632	CDS	1113	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
AMPIKKCB_03633	CDS	414	lrpC		COG1522	HTH-type transcriptional regulator LrpC
AMPIKKCB_03634	CDS	543	sttH	3.5.2.19		Streptothricin hydrolase
AMPIKKCB_03635	CDS	1950	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AMPIKKCB_03636	CDS	114				hypothetical protein
AMPIKKCB_03637	CDS	345				hypothetical protein
AMPIKKCB_03638	CDS	981				hypothetical protein
AMPIKKCB_03639	CDS	708	rsmE_2	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
AMPIKKCB_03640	CDS	1293	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AMPIKKCB_03641	CDS	1059	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
AMPIKKCB_03642	CDS	303				hypothetical protein
AMPIKKCB_03643	CDS	933	prfB		COG1186	Peptide chain release factor RF2
AMPIKKCB_03644	CDS	768				hypothetical protein
AMPIKKCB_03645	CDS	1701	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
AMPIKKCB_03646	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
AMPIKKCB_03647	CDS	1338	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
AMPIKKCB_03648	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AMPIKKCB_03649	CDS	270				hypothetical protein
AMPIKKCB_03650	CDS	798				hypothetical protein
AMPIKKCB_03651	CDS	2157	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
AMPIKKCB_03652	CDS	576	mneA			Putative manganese exporter
AMPIKKCB_03653	CDS	273				hypothetical protein
AMPIKKCB_03654	CDS	1983		2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AMPIKKCB_03655	CDS	2718	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AMPIKKCB_03656	CDS	693				hypothetical protein
AMPIKKCB_03657	CDS	441				hypothetical protein
AMPIKKCB_03658	CDS	903	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
AMPIKKCB_03659	CDS	1176	ftsZ			Cell division protein FtsZ
AMPIKKCB_03660	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
AMPIKKCB_03661	CDS	855	ftsQ			Cell division protein FtsQ
AMPIKKCB_03662	CDS	927	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
AMPIKKCB_03663	CDS	1449	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
AMPIKKCB_03664	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
AMPIKKCB_03665	CDS	945	gshB	6.3.2.3	COG0189	Glutathione synthetase
AMPIKKCB_03666	CDS	213				hypothetical protein
AMPIKKCB_03667	CDS	2190	cntO_5			Metal-pseudopaline receptor CntO
AMPIKKCB_03668	CDS	651	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AMPIKKCB_03669	CDS	825	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
AMPIKKCB_03670	CDS	351	yffB		COG1393	Protein YffB
AMPIKKCB_03671	CDS	438				hypothetical protein
AMPIKKCB_03672	CDS	912	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
AMPIKKCB_03673	CDS	1194				hypothetical protein
AMPIKKCB_03674	CDS	1815	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
AMPIKKCB_03675	CDS	768				hypothetical protein
AMPIKKCB_03676	CDS	546				hypothetical protein
AMPIKKCB_03677	CDS	351				hypothetical protein
AMPIKKCB_03678	CDS	966				hypothetical protein
AMPIKKCB_03679	CDS	504	uao			Uric acid degradation bifunctional protein
AMPIKKCB_03680	CDS	324	hiuH_2	3.5.2.17		5-hydroxyisourate hydrolase
AMPIKKCB_03681	CDS	1368	pucK		COG2233	Uric acid permease PucK
AMPIKKCB_03682	CDS	726				hypothetical protein
AMPIKKCB_03683	CDS	1158	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
AMPIKKCB_03684	CDS	1011	alc	3.5.3.4		allantoicase
AMPIKKCB_03685	CDS	504	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
AMPIKKCB_03686	CDS	795	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AMPIKKCB_03687	CDS	1884	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
AMPIKKCB_03688	CDS	582				hypothetical protein
AMPIKKCB_03689	CDS	1344				hypothetical protein
AMPIKKCB_03690	CDS	528				hypothetical protein
AMPIKKCB_03691	CDS	1599				hypothetical protein
AMPIKKCB_03692	CDS	2397				hypothetical protein
AMPIKKCB_03693	CDS	516	dsbB			Disulfide bond formation protein B
AMPIKKCB_03694	CDS	1578	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
AMPIKKCB_03695	CDS	540				hypothetical protein
AMPIKKCB_03696	CDS	564				hypothetical protein
AMPIKKCB_03697	CDS	1311				hypothetical protein
AMPIKKCB_03698	CDS	1155	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
AMPIKKCB_03699	CDS	1368	mepA			Multidrug export protein MepA
AMPIKKCB_03700	CDS	834	sadH_2	1.-.-.-		Putative oxidoreductase SadH
AMPIKKCB_03701	CDS	672				hypothetical protein
